t,y1,y2,y3,y4,y5,y6,x1,x2,x3,x4,x5,x6,x7,x8
2024-05-23 06:00:00,33.8,50.6,1023.0,30.4,18.9,30.0,25.7,85.0,22.9,0.0,1009.0,7.1,221.0,3.0
2024-05-23 07:00:00,38.9,58.2,1041.0,29.1,25.5,44.0,27.7,77.0,23.3,0.0,1009.7,5.1,219.0,98.0
2024-05-23 08:00:00,40.7,61.7,856.0,24.6,33.4,70.0,29.9,69.0,23.6,0.0,1009.8,2.8,230.0,236.0
2024-05-23 09:00:00,38.8,58.4,601.0,18.3,43.9,105.0,31.5,61.0,23.0,0.0,1009.8,4.2,121.0,428.0
2024-05-23 10:00:00,33.1,49.8,404.0,13.1,49.1,131.0,33.1,51.0,21.5,0.0,1009.3,7.5,107.0,557.0
2024-05-23 11:00:00,28.1,42.1,323.0,9.8,43.9,140.0,34.2,45.0,20.7,0.0,1008.6,9.2,111.0,642.0
2024-05-23 12:00:00,24.0,35.9,301.0,7.6,33.3,141.0,35.0,43.0,20.4,0.0,1007.8,12.7,97.0,708.0
2024-05-23 13:00:00,22.0,32.6,295.0,6.6,24.6,135.0,34.6,42.0,19.9,0.0,1007.0,14.8,94.0,545.0
2024-05-23 14:00:00,20.0,29.6,285.0,6.9,20.5,123.0,34.1,44.0,19.9,0.0,1006.2,13.4,84.0,476.0
2024-05-23 15:00:00,17.2,25.5,292.0,8.5,18.3,104.0,33.3,47.0,20.6,0.0,1005.8,10.6,66.0,336.0
2024-05-23 16:00:00,15.0,22.3,333.0,11.3,16.8,87.0,32.1,54.0,21.5,0.0,1006.1,10.0,60.0,171.0
2024-05-23 17:00:00,14.1,21.0,438.0,16.2,15.7,71.0,31.4,56.0,21.6,0.0,1006.8,8.6,88.0,58.0
2024-05-23 18:00:00,15.3,22.8,578.0,22.3,15.2,57.0,30.8,59.0,21.9,0.0,1007.7,9.0,88.0,1.0
2024-05-23 19:00:00,15.0,23.0,626.0,24.2,14.7,52.0,29.5,65.0,22.2,0.0,1009.1,3.3,276.0,1.0833333333333333
2024-05-23 20:00:00,14.6,22.6,608.0,23.6,14.5,52.0,29.2,73.0,23.8,0.0,1009.4,5.1,135.0,1.1666666666666667
2024-05-23 21:00:00,14.7,22.9,582.0,22.8,14.2,51.0,28.7,74.0,23.7,0.0,1009.7,4.8,153.0,1.25
2024-05-23 22:00:00,14.8,23.1,548.0,21.5,13.7,51.0,28.3,77.0,23.9,0.0,1009.6,3.8,131.0,1.3333333333333333
2024-05-23 23:00:00,14.2,22.3,500.0,19.5,12.8,51.0,28.2,78.0,24.1,0.0,1009.5,4.6,135.0,1.4166666666666665
2024-05-24 00:00:00,13.5,21.4,443.0,17.2,11.7,52.0,28.1,79.0,24.1,0.0,1009.2,5.4,138.0,1.5
2024-05-24 01:00:00,13.2,20.9,398.0,15.2,11.1,52.0,28.1,78.0,23.9,0.0,1008.7,6.4,137.0,1.5833333333333333
2024-05-24 02:00:00,13.7,21.7,352.0,13.4,11.0,50.0,27.7,79.0,23.8,0.0,1008.0,6.4,142.0,1.6666666666666665
2024-05-24 03:00:00,14.7,23.3,317.0,11.9,11.3,48.0,27.2,82.0,23.9,0.0,1008.0,5.9,166.0,1.75
2024-05-24 04:00:00,17.1,26.7,349.0,12.5,12.9,47.0,26.5,87.0,24.1,0.0,1008.2,7.6,185.0,1.8333333333333333
2024-05-24 05:00:00,21.0,32.4,529.0,17.4,16.4,46.0,26.0,89.0,24.0,0.0,1008.5,6.6,209.0,1.9166666666666665
2024-05-24 06:00:00,31.0,46.4,776.0,24.3,21.1,45.0,26.1,88.0,23.9,0.0,1008.8,7.3,213.0,2.0
2024-05-24 07:00:00,38.9,58.7,827.0,24.4,25.3,54.0,28.0,77.0,23.7,0.0,1009.2,6.0,197.0,89.0
2024-05-24 08:00:00,36.9,55.9,696.0,20.4,28.1,75.0,30.2,69.0,23.8,0.0,1009.6,3.8,163.0,238.0
2024-05-24 09:00:00,33.4,50.4,514.0,14.8,31.7,103.0,32.0,59.0,23.0,0.0,1009.6,8.1,111.0,440.0
2024-05-24 10:00:00,29.3,44.0,375.0,10.4,33.0,125.0,33.4,53.0,22.5,0.0,1009.4,10.0,105.0,568.0
2024-05-24 11:00:00,25.7,38.6,320.0,8.1,30.0,135.0,34.0,50.0,22.2,0.0,1009.0,9.7,88.0,635.0
2024-05-24 12:00:00,24.2,36.4,307.0,6.9,24.7,138.0,33.8,50.0,22.0,0.1,1008.0,9.6,77.0,579.0
2024-05-24 13:00:00,22.6,34.0,305.0,6.7,20.3,134.0,33.5,51.0,22.0,0.1,1007.0,11.1,65.0,492.0
2024-05-24 14:00:00,20.7,31.4,300.0,7.4,17.7,120.0,33.1,53.0,22.3,0.1,1006.4,8.7,60.0,416.0
2024-05-24 15:00:00,16.4,25.1,306.0,9.1,15.9,100.0,31.2,61.0,22.9,0.3,1006.5,14.8,45.0,296.0
2024-05-24 16:00:00,15.0,23.1,332.0,11.4,14.9,83.0,29.7,72.0,24.1,0.2,1006.9,9.4,43.0,128.0
2024-05-24 17:00:00,14.1,21.8,388.0,14.8,15.1,72.0,28.3,77.0,24.0,0.0,1007.5,7.6,5.0,40.0
2024-05-24 18:00:00,16.1,24.6,463.0,18.8,16.1,64.0,28.2,79.0,24.2,0.0,1008.5,3.1,315.0,37.0
2024-05-24 19:00:00,19.1,29.4,571.0,23.8,18.0,53.0,28.2,79.0,24.3,0.0,1009.5,2.6,214.0,34.0
2024-05-24 20:00:00,21.0,32.2,566.0,23.3,19.4,55.0,27.7,85.0,24.9,0.0,1010.2,8.4,190.0,31.0
2024-05-24 21:00:00,22.8,34.9,560.0,22.7,21.2,58.0,27.0,88.0,24.8,0.1,1010.6,9.2,191.0,28.0
2024-05-24 22:00:00,25.1,38.3,562.0,22.2,22.8,58.0,26.7,91.0,25.1,0.0,1010.9,2.2,189.0,25.0
2024-05-24 23:00:00,26.4,40.0,582.0,22.1,23.6,54.0,26.7,92.0,25.3,0.0,1010.6,2.3,252.0,22.0
2024-05-25 00:00:00,28.3,42.5,609.0,22.1,24.1,48.0,26.4,96.0,25.7,0.0,1010.3,1.3,236.0,19.0
2024-05-25 01:00:00,29.7,44.2,622.0,21.9,24.7,43.0,26.5,94.0,25.5,0.0,1009.8,4.7,212.0,16.0
2024-05-25 02:00:00,30.4,44.9,594.0,20.7,25.2,40.0,26.4,92.0,25.0,0.0,1009.2,5.7,215.0,13.0
2024-05-25 03:00:00,30.2,44.5,551.0,19.2,25.8,37.0,26.1,92.0,24.7,0.0,1008.8,5.1,219.0,10.0
2024-05-25 04:00:00,30.6,44.9,550.0,19.1,27.1,37.0,25.8,92.0,24.5,0.0,1008.9,6.4,223.0,7.0
2024-05-25 05:00:00,30.7,44.8,648.0,22.3,29.2,38.0,25.6,91.0,24.0,0.0,1009.5,8.5,234.0,4.0
2024-05-25 06:00:00,33.6,48.8,786.0,26.9,31.9,40.0,25.6,88.0,23.5,0.0,1010.1,9.1,236.0,1.0
2024-05-25 07:00:00,35.5,51.6,873.0,26.7,31.7,50.0,26.8,83.0,23.7,0.0,1010.5,7.7,229.0,62.0
2024-05-25 08:00:00,31.8,46.2,745.0,23.9,37.6,68.0,29.8,72.0,24.3,0.0,1010.8,8.2,229.0,247.0
2024-05-25 09:00:00,29.2,42.7,567.0,19.9,45.5,95.0,31.1,66.0,24.1,0.0,1010.7,6.1,208.0,398.0
2024-05-25 10:00:00,26.5,38.9,432.0,16.2,49.8,119.0,32.4,59.0,23.4,0.0,1010.4,3.9,158.0,465.0
2024-05-25 11:00:00,24.5,36.0,377.0,12.8,47.1,140.0,33.7,54.0,23.0,0.0,1009.6,4.6,129.0,656.0
2024-05-25 12:00:00,24.7,36.4,363.0,9.6,40.7,160.0,34.5,49.0,22.3,0.0,1008.7,6.4,117.0,712.0
2024-05-25 13:00:00,25.6,37.6,370.0,8.3,35.9,172.0,34.7,46.0,21.5,0.0,1008.0,8.4,110.0,652.0
2024-05-25 14:00:00,27.4,40.2,374.0,9.3,34.1,173.0,34.7,45.0,20.9,0.0,1007.3,9.5,115.0,519.0
2024-05-25 15:00:00,28.1,41.2,398.0,12.1,33.7,167.0,34.3,44.0,20.4,0.0,1007.2,9.6,103.0,392.0
2024-05-25 16:00:00,31.8,46.6,487.0,16.8,35.1,155.0,33.1,47.0,20.4,0.0,1007.5,5.9,104.0,194.0
2024-05-25 17:00:00,41.2,60.3,697.0,25.2,40.1,135.0,31.3,62.0,23.2,0.0,1008.3,1.3,214.0,53.0
2024-05-25 18:00:00,50.9,73.8,971.0,35.5,46.9,110.0,30.1,62.0,21.9,0.0,1009.5,3.6,217.0,49.15384615384615
2024-05-25 19:00:00,52.7,76.1,1023.0,37.7,47.9,96.0,29.1,71.0,23.3,0.0,1010.1,3.1,234.0,45.30769230769231
2024-05-25 20:00:00,58.1,83.8,1165.0,40.7,47.7,81.0,27.2,90.0,25.4,0.0,1010.8,2.4,243.0,41.46153846153846
2024-05-25 21:00:00,60.8,87.5,1357.0,44.6,47.2,60.0,26.8,93.0,25.6,0.0,1011.0,4.5,256.0,37.61538461538461
2024-05-25 22:00:00,62.9,90.6,1465.0,46.3,45.1,42.0,26.4,93.0,25.3,0.0,1011.0,3.1,249.0,33.769230769230774
2024-05-25 23:00:00,58.9,84.8,1417.0,43.7,40.2,32.0,26.1,95.0,25.2,0.0,1011.0,2.3,231.0,29.923076923076923
2024-05-26 00:00:00,51.8,74.7,1286.0,38.9,33.8,25.0,26.0,96.0,25.3,0.0,1010.5,2.8,220.0,26.076923076923077
2024-05-26 01:00:00,44.4,64.0,1160.0,34.5,28.4,19.0,25.9,96.0,25.3,0.0,1010.2,3.3,229.0,22.23076923076923
2024-05-26 02:00:00,39.7,57.3,1056.0,31.4,24.7,13.0,25.9,95.0,25.0,0.0,1010.3,4.4,235.0,18.384615384615387
2024-05-26 03:00:00,36.0,51.9,956.0,28.8,21.9,9.0,25.8,93.0,24.5,0.0,1009.9,4.8,222.0,14.53846153846154
2024-05-26 04:00:00,33.2,47.8,894.0,27.0,20.3,9.0,25.4,95.0,24.5,0.0,1009.8,4.3,222.0,10.692307692307693
2024-05-26 05:00:00,31.9,46.0,920.0,27.0,19.6,13.0,25.3,95.0,24.4,0.0,1010.2,4.6,231.0,6.846153846153847
2024-05-26 06:00:00,36.7,52.7,984.0,27.8,20.2,22.0,25.4,94.0,24.3,0.0,1010.7,4.9,234.0,3.0
2024-05-26 07:00:00,22.4,32.1,1000.0,26.5,18.1,33.0,27.1,84.0,24.2,0.0,1011.5,4.3,265.0,94.0
2024-05-26 08:00:00,16.8,24.3,814.0,23.9,26.4,46.0,29.2,75.0,24.3,0.0,1012.4,5.4,262.0,276.0
2024-05-26 09:00:00,15.0,22.1,558.0,20.2,37.8,65.0,30.6,68.0,24.0,0.1,1012.2,2.7,247.0,449.0
2024-05-26 10:00:00,17.5,25.6,364.0,16.8,44.9,83.0,31.9,60.0,23.2,0.1,1011.7,2.4,153.0,534.0
2024-05-26 11:00:00,16.9,25.0,293.0,13.7,43.8,100.0,33.4,52.0,22.1,0.0,1010.9,4.7,113.0,650.0
2024-05-26 12:00:00,16.2,24.0,285.0,10.8,38.5,117.0,34.3,47.0,21.4,0.0,1009.8,8.7,107.0,669.0
2024-05-26 13:00:00,16.4,24.3,291.0,9.2,34.1,126.0,34.6,44.0,20.7,0.0,1009.2,12.5,108.0,675.0
2024-05-26 14:00:00,17.1,25.4,277.0,9.0,32.7,126.0,34.1,45.0,20.4,0.0,1008.3,14.7,107.0,598.0
2024-05-26 15:00:00,16.6,24.9,278.0,10.0,32.2,120.0,33.6,44.0,19.8,0.0,1007.7,14.7,101.0,426.0
2024-05-26 16:00:00,17.9,26.8,344.0,13.5,31.1,107.0,32.9,47.0,20.0,0.0,1007.7,13.7,104.0,232.0
2024-05-26 17:00:00,23.1,34.1,544.0,21.6,28.9,84.0,31.7,53.0,21.1,0.0,1008.2,10.0,105.0,64.0
2024-05-26 18:00:00,25.2,37.1,809.0,32.0,26.2,54.0,30.4,60.0,21.7,0.0,1009.2,8.6,105.0,1.0
2024-05-26 19:00:00,35.9,52.6,1229.0,49.1,29.6,22.0,29.7,63.0,22.0,0.0,1009.8,5.1,98.0,1.0833333333333333
2024-05-26 20:00:00,36.2,53.1,1225.0,47.9,26.9,20.0,28.9,72.0,23.4,0.0,1010.2,4.4,189.0,1.1666666666666667
2024-05-26 21:00:00,36.1,53.0,1216.0,46.0,23.1,17.0,28.1,79.0,24.0,0.0,1010.6,3.4,212.0,1.25
2024-05-26 22:00:00,37.3,54.7,1178.0,43.2,19.9,15.0,27.7,84.0,24.7,0.0,1010.8,2.3,231.0,1.3333333333333333
2024-05-26 23:00:00,37.1,54.6,1089.0,38.7,18.0,15.0,26.9,89.0,24.9,0.0,1010.7,3.3,257.0,1.4166666666666665
2024-05-27 00:00:00,35.4,52.2,973.0,33.3,16.8,17.0,26.7,88.0,24.6,0.0,1010.2,3.9,248.0,1.5
2024-05-27 01:00:00,33.2,48.9,873.0,28.7,15.8,17.0,26.1,87.0,23.9,0.0,1009.5,7.0,249.0,1.5833333333333333
2024-05-27 02:00:00,31.7,46.8,792.0,25.5,14.9,14.0,25.7,86.0,23.1,0.0,1009.0,8.0,234.0,1.6666666666666665
2024-05-27 03:00:00,30.6,45.2,727.0,23.1,14.2,9.0,25.4,86.0,22.9,0.0,1009.0,7.9,227.0,1.75
2024-05-27 04:00:00,30.3,44.6,721.0,22.2,14.5,9.0,25.2,87.0,22.9,0.0,1009.3,6.0,237.0,1.8333333333333333
2024-05-27 05:00:00,31.1,45.8,846.0,23.9,15.1,14.0,24.9,89.0,23.0,0.0,1009.7,4.5,241.0,1.9166666666666665
2024-05-27 06:00:00,38.3,55.8,1029.0,27.1,16.6,23.0,25.1,88.0,23.1,0.0,1010.1,4.9,234.0,2.0
2024-05-27 07:00:00,34.2,50.4,1151.0,27.7,20.4,42.0,26.9,80.0,23.2,0.0,1010.6,3.8,229.0,95.0
2024-05-27 08:00:00,24.7,37.1,934.0,25.0,29.9,59.0,29.2,71.0,23.5,0.0,1011.3,5.9,223.0,281.0
2024-05-27 09:00:00,24.0,36.2,635.0,21.3,42.7,82.0,31.1,64.0,23.5,0.0,1011.2,3.4,212.0,470.0
2024-05-27 10:00:00,24.6,37.5,406.0,17.6,49.7,101.0,32.5,58.0,23.0,0.0,1010.5,3.2,117.0,581.0
2024-05-27 11:00:00,22.8,34.9,318.0,14.0,45.5,112.0,33.8,53.0,22.7,0.0,1009.7,6.9,96.0,663.0
2024-05-27 12:00:00,21.4,33.2,300.0,10.5,35.6,118.0,34.7,48.0,22.0,0.0,1008.8,11.3,97.0,665.5
2024-05-27 13:00:00,20.3,31.8,298.0,8.5,27.3,118.0,34.6,46.0,21.4,0.0,1008.1,14.2,99.0,668.0
2024-05-27 14:00:00,20.1,31.4,286.0,8.5,23.2,110.0,32.9,52.0,21.8,0.1,1007.8,16.6,77.0,460.0
2024-05-27 15:00:00,19.2,29.9,289.0,9.9,20.7,96.0,30.9,64.0,23.3,0.0,1007.9,14.0,72.0,284.0
2024-05-27 16:00:00,17.4,27.1,329.0,12.7,19.1,81.0,31.3,62.0,23.2,0.0,1008.4,11.9,88.0,201.0
2024-05-27 17:00:00,17.2,26.4,442.0,18.1,18.4,65.0,30.8,61.0,22.5,0.0,1008.5,11.3,97.0,68.0
2024-05-27 18:00:00,18.5,27.9,593.0,24.8,18.7,49.0,30.0,63.0,22.2,0.0,1008.9,9.4,92.0,1.0
2024-05-27 19:00:00,19.8,29.6,656.0,27.7,16.7,34.0,29.5,67.0,22.8,0.0,1009.2,8.8,109.0,1.0833333333333333
2024-05-27 20:00:00,18.2,27.4,620.0,26.2,16.4,36.0,29.5,71.0,23.6,0.0,1009.9,7.5,107.0,1.1666666666666667
2024-05-27 21:00:00,18.0,27.1,571.0,24.0,16.0,39.0,29.0,75.0,24.2,0.0,1010.1,7.5,107.0,1.25
2024-05-27 22:00:00,18.6,28.1,539.0,22.3,15.8,40.0,28.8,76.0,24.2,0.0,1010.4,7.9,114.0,1.3333333333333333
2024-05-27 23:00:00,19.4,29.5,539.0,21.4,15.9,38.0,28.6,76.0,24.0,0.0,1010.6,7.7,127.0,1.4166666666666665
2024-05-28 00:00:00,21.1,31.8,557.0,20.8,16.0,34.0,28.2,78.0,24.1,0.0,1010.4,6.9,141.0,1.5
2024-05-28 01:00:00,23.1,34.8,581.0,20.4,16.2,30.0,27.5,82.0,24.2,0.0,1009.9,6.2,170.0,1.5833333333333333
2024-05-28 02:00:00,25.0,37.6,582.0,19.4,15.8,24.0,26.8,85.0,24.1,0.0,1009.6,6.6,193.0,1.6666666666666665
2024-05-28 03:00:00,26.7,39.8,588.0,18.4,15.3,17.0,26.2,86.0,23.8,0.0,1009.5,6.8,205.0,1.75
2024-05-28 04:00:00,28.8,42.7,676.0,19.8,16.2,16.0,25.9,87.0,23.6,0.0,1009.7,6.1,208.0,1.8333333333333333
2024-05-28 05:00:00,32.6,48.2,968.0,26.5,19.3,24.0,25.7,87.0,23.5,0.0,1009.9,4.8,193.0,1.9166666666666665
2024-05-28 06:00:00,43.8,63.8,1342.0,35.4,23.8,38.0,25.9,87.0,23.5,0.0,1010.0,4.8,193.0,2.0
2024-05-28 07:00:00,50.3,74.3,1330.0,34.5,26.2,52.0,28.3,77.0,23.9,0.0,1010.7,2.9,180.0,89.0
2024-05-28 08:00:00,39.0,58.3,1049.0,27.8,28.4,71.0,30.3,70.0,24.1,0.0,1011.1,8.2,113.0,264.0
2024-05-28 09:00:00,31.5,47.1,662.0,18.6,31.3,98.0,31.5,63.0,23.5,0.0,1011.0,11.4,101.0,405.0
2024-05-28 10:00:00,28.1,41.8,370.0,11.3,31.8,117.0,32.7,56.0,22.8,0.0,1010.4,12.5,102.0,542.0
2024-05-28 11:00:00,23.1,34.5,269.0,7.9,27.8,124.0,33.5,52.0,22.2,0.0,1009.9,13.7,90.0,639.0
2024-05-28 12:00:00,20.1,30.3,264.0,6.5,21.6,123.0,33.3,51.0,21.9,0.2,1008.9,13.7,92.0,686.0
2024-05-28 13:00:00,18.6,28.0,274.0,6.1,16.7,119.0,33.2,53.0,22.4,0.4,1007.9,12.6,93.0,625.0
2024-05-28 14:00:00,16.3,24.8,271.0,6.6,14.8,110.0,33.1,55.0,22.9,0.3,1007.2,12.1,100.0,536.0
2024-05-28 15:00:00,14.3,21.8,283.0,8.1,14.2,97.0,32.8,56.0,23.0,0.0,1006.8,12.5,108.0,409.0
2024-05-28 16:00:00,12.8,19.6,316.0,10.5,14.1,84.0,31.7,58.0,22.5,0.0,1007.1,12.8,112.0,221.0
2024-05-28 17:00:00,12.3,18.7,387.0,14.5,14.5,72.0,30.5,65.0,23.1,0.0,1007.5,13.4,114.0,63.0
2024-05-28 18:00:00,12.5,19.0,479.0,19.4,15.3,59.0,29.7,70.0,23.8,0.0,1008.1,9.9,123.0,1.0
2024-05-28 19:00:00,13.3,20.2,542.0,23.2,16.1,47.0,29.2,75.0,24.3,0.0,1008.8,9.4,122.0,1.0833333333333333
2024-05-28 20:00:00,12.6,19.2,559.0,23.6,15.6,45.0,28.9,76.0,24.3,0.0,1009.8,7.6,98.0,1.1666666666666667
2024-05-28 21:00:00,12.9,19.5,580.0,24.1,14.9,42.0,28.7,77.0,24.3,0.0,1010.1,10.0,116.0,1.25
2024-05-28 22:00:00,13.1,19.6,578.0,23.7,13.9,39.0,28.3,78.0,24.0,0.0,1010.3,10.2,122.0,1.3333333333333333
2024-05-28 23:00:00,12.2,18.3,533.0,21.7,12.5,38.0,28.0,79.0,24.1,0.0,1010.0,8.2,128.0,1.4166666666666665
2024-05-29 00:00:00,10.6,15.9,466.0,18.9,10.9,38.0,27.5,82.0,24.2,0.0,1009.6,5.6,135.0,1.5
2024-05-29 01:00:00,9.1,13.7,412.0,16.5,9.7,37.0,27.2,83.0,24.1,0.0,1009.0,5.0,150.0,1.5833333333333333
2024-05-29 02:00:00,8.2,12.3,371.0,14.7,9.0,35.0,26.6,87.0,24.2,0.0,1008.9,4.7,148.0,1.6666666666666665
2024-05-29 03:00:00,8.4,12.6,343.0,13.4,8.8,32.0,26.2,89.0,24.3,0.0,1008.8,5.9,128.0,1.75
2024-05-29 04:00:00,9.7,14.3,363.0,13.5,9.4,31.0,26.2,89.0,24.3,0.0,1009.2,5.4,138.0,1.8333333333333333
2024-05-29 05:00:00,11.7,17.3,491.0,16.8,11.3,33.0,26.0,91.0,24.3,0.0,1009.5,5.5,148.0,1.9166666666666665
2024-05-29 06:00:00,17.0,24.8,667.0,21.6,13.9,36.0,26.5,88.0,24.4,0.0,1010.0,2.2,171.0,2.0
2024-05-29 07:00:00,12.3,17.8,835.0,25.5,18.0,45.0,28.4,78.0,24.3,0.0,1010.8,4.0,153.0,83.0
2024-05-29 08:00:00,7.3,10.5,674.0,21.3,19.9,55.0,30.2,70.0,24.1,0.1,1011.0,10.9,117.0,263.0
2024-05-29 09:00:00,8.5,12.3,452.0,15.5,22.5,68.0,31.3,64.0,23.7,0.0,1010.7,12.6,110.0,399.0
2024-05-29 10:00:00,10.0,14.5,287.0,10.9,23.8,80.0,32.2,59.0,23.3,0.0,1010.2,11.9,104.0,539.0
2024-05-29 11:00:00,11.4,16.8,235.0,8.5,22.7,89.0,32.9,55.0,22.8,0.1,1009.8,11.9,95.0,614.0
2024-05-29 12:00:00,13.1,19.3,241.0,7.3,20.4,96.0,33.3,53.0,22.5,0.1,1008.9,11.6,85.0,624.0
2024-05-29 13:00:00,13.7,20.3,254.0,7.0,18.5,98.0,33.1,55.0,22.9,0.2,1008.4,11.2,75.0,535.0
2024-05-29 14:00:00,12.6,18.7,253.0,7.4,17.6,91.0,32.4,60.0,23.7,0.2,1007.6,10.5,74.0,504.0
2024-05-29 15:00:00,11.0,16.4,259.0,8.8,17.1,78.0,31.7,63.0,23.7,0.0,1007.5,7.2,93.0,316.0
2024-05-29 16:00:00,9.1,13.6,289.0,11.2,17.0,64.0,31.8,62.0,23.5,0.0,1007.6,7.3,70.0,172.0
2024-05-29 17:00:00,8.0,11.9,363.0,15.8,17.5,50.0,30.2,67.0,23.5,0.0,1007.8,12.6,88.0,63.0
2024-05-29 18:00:00,8.8,12.9,460.0,21.5,18.4,36.0,29.0,74.0,23.9,0.0,1008.4,10.5,98.0,1.0
2024-05-29 19:00:00,11.9,17.6,638.0,29.4,19.1,22.0,28.4,78.0,24.1,0.0,1009.1,7.8,103.0,1.0833333333333333
2024-05-29 20:00:00,11.3,16.8,640.0,29.1,18.3,21.0,29.0,76.0,24.4,0.0,1010.0,5.4,98.0,1.1666666666666667
2024-05-29 21:00:00,11.8,17.5,638.0,28.6,17.1,21.0,28.7,78.0,24.5,0.0,1010.2,5.6,105.0,1.25
2024-05-29 22:00:00,11.7,17.5,615.0,27.2,15.7,21.0,28.2,81.0,24.6,0.0,1010.4,7.9,120.0,1.3333333333333333
2024-05-29 23:00:00,10.7,16.1,547.0,24.1,13.9,23.0,27.8,83.0,24.7,0.0,1010.3,8.9,130.0,1.4166666666666665
2024-05-30 00:00:00,9.3,14.2,456.0,20.0,11.8,27.0,27.5,85.0,24.7,0.0,1009.8,8.9,137.0,1.5
2024-05-30 01:00:00,8.4,12.8,390.0,16.8,10.5,29.0,27.2,85.0,24.6,0.0,1009.7,9.7,138.0,1.5833333333333333
2024-05-30 02:00:00,9.2,14.1,352.0,14.8,10.1,28.0,27.0,86.0,24.5,0.0,1009.3,7.0,145.0,1.6666666666666665
2024-05-30 03:00:00,10.9,16.4,339.0,13.6,10.4,25.0,26.4,90.0,24.6,0.0,1009.3,4.0,170.0,1.75
2024-05-30 04:00:00,13.2,19.7,385.0,14.1,11.7,25.0,26.0,92.0,24.7,0.0,1009.5,6.1,208.0,1.8333333333333333
2024-05-30 05:00:00,16.7,24.7,558.0,17.9,13.9,28.0,25.5,93.0,24.3,0.0,1010.1,7.1,225.0,1.9166666666666665
2024-05-30 06:00:00,25.3,36.9,791.0,23.4,17.0,35.0,25.5,91.0,23.9,0.0,1010.3,6.9,223.0,2.0
2024-05-30 07:00:00,27.1,38.9,1106.0,29.8,20.0,49.0,27.3,82.0,24.0,0.0,1010.9,5.9,218.0,91.0
2024-05-30 08:00:00,28.2,40.9,902.0,24.8,27.1,75.0,29.7,73.0,24.3,0.0,1011.5,3.3,221.0,272.0
2024-05-30 09:00:00,30.9,44.8,621.0,17.7,36.8,111.0,31.5,61.0,23.1,0.0,1011.0,5.3,152.0,451.0
2024-05-30 10:00:00,28.3,41.3,405.0,12.1,42.3,137.0,33.2,51.0,21.8,0.0,1010.6,8.2,131.0,610.0
2024-05-30 11:00:00,24.9,36.6,321.0,9.1,39.9,146.0,34.3,47.0,21.5,0.0,1010.0,11.1,115.0,698.0
2024-05-30 12:00:00,22.2,32.9,303.0,7.4,33.5,146.0,34.5,46.0,21.1,0.0,1008.8,13.0,109.0,710.0
2024-05-30 13:00:00,21.0,31.2,298.0,6.8,27.7,139.0,34.5,45.0,21.0,0.0,1008.1,14.5,104.0,703.0
2024-05-30 14:00:00,19.8,29.6,285.0,7.2,24.3,123.0,34.1,46.0,21.0,0.0,1007.4,15.2,104.0,572.0
2024-05-30 15:00:00,18.6,27.8,285.0,8.6,21.7,101.0,33.4,49.0,21.1,0.0,1006.9,15.6,109.0,417.0
2024-05-30 16:00:00,15.4,23.2,309.0,10.9,19.5,81.0,32.7,50.0,20.8,0.0,1007.0,15.5,108.0,244.0
2024-05-30 17:00:00,15.1,22.7,382.0,14.9,17.8,65.0,31.4,56.0,21.5,0.0,1007.5,13.4,110.0,72.0
2024-05-30 18:00:00,14.6,21.8,479.0,19.7,16.6,52.0,30.1,70.0,24.1,0.0,1008.7,14.5,104.0,66.53846153846153
2024-05-30 19:00:00,9.7,14.5,553.0,23.7,15.3,40.0,29.7,73.0,24.2,0.0,1009.5,16.3,104.0,61.07692307692308
2024-05-30 20:00:00,10.2,15.5,513.0,21.6,14.7,47.0,29.5,73.0,24.3,0.0,1010.5,17.4,103.0,55.61538461538461
2024-05-30 21:00:00,12.1,18.5,459.0,18.8,14.0,56.0,29.0,76.0,24.3,0.0,1010.9,17.0,103.0,50.15384615384615
2024-05-30 22:00:00,13.1,20.2,417.0,16.5,13.5,62.0,28.7,76.0,24.0,0.0,1011.2,14.7,121.0,44.69230769230769
2024-05-30 23:00:00,14.0,21.7,397.0,15.3,13.5,62.0,28.3,77.0,23.9,0.0,1010.8,14.2,126.0,39.230769230769226
2024-05-31 00:00:00,15.1,23.3,390.0,14.6,13.8,59.0,28.2,78.0,24.0,0.0,1010.5,10.9,136.0,33.76923076923077
2024-05-31 01:00:00,16.4,25.2,398.0,14.5,14.4,54.0,27.6,81.0,23.9,0.0,1009.9,7.5,163.0,28.307692307692307
2024-05-31 02:00:00,19.2,29.0,413.0,14.6,15.4,46.0,26.8,85.0,24.0,0.0,1009.6,7.0,192.0,22.846153846153847
2024-05-31 03:00:00,21.6,32.4,443.0,15.2,16.7,37.0,26.1,87.0,23.8,0.0,1009.4,9.2,225.0,17.384615384615387
2024-05-31 04:00:00,24.2,35.7,516.0,16.9,18.5,31.0,25.7,88.0,23.5,0.0,1009.8,8.5,234.0,11.92307692307692
2024-05-31 05:00:00,27.3,40.0,694.0,21.3,20.4,30.0,25.6,87.0,23.3,0.0,1010.3,6.1,225.0,6.461538461538453
2024-05-31 06:00:00,35.0,51.0,914.0,26.9,22.7,33.0,25.5,87.0,23.2,0.0,1010.8,5.5,212.0,1.0
2024-05-31 07:00:00,28.5,41.0,1146.0,29.8,25.0,43.0,27.3,78.0,23.2,0.0,1011.3,5.3,208.0,71.0
