t,y1,y2,y3,y4,y5,y6
2023-01-11 08:00:00,72.37512,83.449936,149.79219,85.40092,76.050995,72.042046
2023-01-11 09:00:00,63.70297,92.87165,126.8494,74.430305,76.70986,101.4392
2023-01-11 10:00:00,70.2633,85.4331,90.52973,54.93264,72.459366,115.91389
2023-01-11 11:00:00,67.90369,92.04651,87.80892,53.024166,77.219315,144.97667
2023-01-11 12:00:00,69.675186,87.371,77.96056,51.23339,77.8677,177.26762
2023-01-11 13:00:00,69.61973,86.637665,58.85117,39.732117,71.3064,177.78833
2023-01-11 14:00:00,50.7301,80.11078,62.36276,45.59317,64.2037,189.89801
2023-01-11 15:00:00,61.12373,86.97375,73.90411,58.249573,64.077126,155.53914
2023-01-11 16:00:00,66.96269,79.10974,98.807304,68.613914,65.060745,143.53145
2023-01-11 17:00:00,66.410965,83.444016,124.47372,79.54855,62.003403,124.53795
2023-01-11 18:00:00,70.12273,94.5675,145.4775,83.86619,57.34177,79.08247
2023-01-11 19:00:00,77.00663,85.67396,157.56204,103.320946,64.5118,69.688644
2023-01-11 20:00:00,76.59052,93.904785,149.58815,105.1042,61.76701,53.24151
2023-01-11 21:00:00,87.64542,97.29529,176.28177,97.37669,70.038086,51.015533
2023-01-11 22:00:00,77.18223,89.81861,172.1492,103.260544,67.32223,34.08104
2023-01-11 23:00:00,75.5112,94.78455,175.55803,103.35629,66.08121,37.31205
2023-01-12 00:00:00,76.09584,105.70369,163.39807,99.442924,72.03276,22.547815
2023-01-12 01:00:00,82.003,112.08461,153.1641,100.63838,67.94439,43.438175
2023-01-12 02:00:00,84.33706,106.019394,150.55367,87.479355,63.600674,33.570114
2023-01-12 03:00:00,83.458595,107.24087,149.78717,90.80308,65.12634,29.897394
2023-01-12 04:00:00,82.4437,99.49406,167.18192,86.558624,63.86519,35.321926
2023-01-12 05:00:00,81.92605,99.68315,165.19788,101.12111,67.355446,40.101646
2023-01-12 06:00:00,75.853836,84.178024,153.11711,86.128845,69.44617,46.434
2023-01-12 07:00:00,69.73819,98.35083,144.00362,86.65065,68.3506,45.973362
2023-01-12 08:00:00,74.41231,84.48136,112.28464,79.53913,76.98769,78.90707
2023-01-12 09:00:00,72.0025,86.48542,126.73291,71.83826,67.662865,114.74713
2023-01-12 10:00:00,65.39179,79.1931,96.55795,62.93097,75.29289,124.62673
2023-01-12 11:00:00,68.52719,90.76644,75.92445,55.159386,71.98611,137.60382
2023-01-12 12:00:00,60.60289,78.15655,47.480137,49.222565,75.21438,156.85252
2023-01-12 13:00:00,56.40834,81.34369,45.126675,48.79518,66.7286,174.0481
2023-01-12 14:00:00,63.07842,84.40589,50.073795,49.432907,61.391556,186.03336
2023-01-12 15:00:00,63.89515,82.79791,49.750267,57.546185,56.918407,168.99536
2023-01-12 16:00:00,66.63171,86.89145,66.63077,66.31375,55.496468,139.35855
2023-01-12 17:00:00,66.81602,84.299,113.67269,80.32419,61.05212,106.157364
2023-01-12 18:00:00,60.84059,92.22432,126.84549,98.710625,53.79032,89.10995
2023-01-12 19:00:00,71.65808,89.90697,143.5068,94.121086,65.074265,57.80229
2023-01-12 20:00:00,63.967457,97.98775,162.295,106.38653,54.73126,50.03094
2023-01-12 21:00:00,73.634544,89.77962,170.75916,102.26035,55.996536,15.202606
2023-01-12 22:00:00,72.23571,98.7266,137.36958,100.43549,66.5448,11.472422
2023-01-12 23:00:00,76.46594,90.26329,183.61119,100.30541,54.835297,24.535887
