t,y1,y2,y3,y4,y5,y6
2023-01-07 16:00:00,31.72002,63.63121,1052.8822,46.312355,25.060913,90.233406
2023-01-07 17:00:00,40.64789,67.06199,1029.8348,55.846382,41.330433,92.63908
2023-01-07 18:00:00,49.835472,69.42271,1092.9872,73.907585,33.965168,36.34652
2023-01-07 19:00:00,48.736366,64.21865,1537.5859,48.465973,35.744823,55.551147
2023-01-07 20:00:00,52.902946,60.95501,1300.2478,75.674034,37.64204,42.185173
2023-01-07 21:00:00,39.48161,53.275314,1366.8842,81.24172,34.715374,7.249321
2023-01-07 22:00:00,56.102776,77.81683,1373.0989,83.424835,40.88241,-2.5014267
2023-01-07 23:00:00,58.009758,72.80711,1663.8538,70.84996,40.660126,4.283901
2023-01-08 00:00:00,50.06105,63.971397,1375.556,55.511948,34.091885,-1.4362297
2023-01-08 01:00:00,50.505104,76.75872,1465.2081,60.915573,48.17109,27.493267
2023-01-08 02:00:00,47.16266,68.20505,1099.056,67.77932,45.982216,53.018913
2023-01-08 03:00:00,59.059143,75.53764,1677.5798,72.11945,33.705086,31.143002
2023-01-08 04:00:00,66.34398,68.36674,1500.7106,71.85043,36.46655,13.534996
2023-01-08 05:00:00,50.239227,78.28049,1414.1095,76.41473,41.316364,18.636284
2023-01-08 06:00:00,51.77806,66.44662,1548.3564,64.08145,48.163673,25.15017
2023-01-08 07:00:00,52.758423,80.630936,1457.0378,59.445984,36.561035,52.14276
2023-01-08 08:00:00,43.0002,66.51582,1482.8994,63.721848,46.77851,72.14321
2023-01-08 09:00:00,43.14137,54.670906,1331.6523,55.01287,42.68226,82.839745
2023-01-08 10:00:00,45.701378,71.87371,956.48065,43.837994,53.08715,121.18739
2023-01-08 11:00:00,47.915985,68.533226,821.82196,36.12732,40.69562,113.842575
2023-01-08 12:00:00,42.918694,51.537437,828.777,25.695194,47.40641,151.60393
2023-01-08 13:00:00,37.055122,55.72535,873.7408,45.498558,36.013756,167.03906
2023-01-08 14:00:00,40.345318,72.46788,644.7433,46.30934,34.94659,151.0113
2023-01-08 15:00:00,38.96782,75.642,787.35175,38.852093,46.070717,122.289185
2023-01-08 16:00:00,41.753674,74.00684,754.7378,48.585327,37.956863,117.07605
2023-01-08 17:00:00,30.543453,65.43662,792.2455,68.63523,32.970005,100.29654
2023-01-08 18:00:00,47.03646,66.861435,1234.1277,66.342606,37.234463,79.1885
2023-01-08 19:00:00,53.547188,59.588776,1740.0837,73.20563,37.058445,14.617714
2023-01-08 20:00:00,55.08634,76.65077,1162.6588,67.22012,27.858822,39.290092
2023-01-08 21:00:00,52.096413,68.3761,1697.2289,79.76874,32.560493,32.240993
2023-01-08 22:00:00,62.58387,70.396614,1655.1003,88.457924,43.424374,25.196114
2023-01-08 23:00:00,61.728096,70.35442,1444.0793,63.37088,32.557545,-3.9936638
2023-01-09 00:00:00,53.316513,83.06834,1325.4587,69.771416,45.910072,21.265896
2023-01-09 01:00:00,63.93805,66.51058,1475.8746,64.472534,35.17223,6.8948154
2023-01-09 02:00:00,62.018867,93.34232,1252.8876,65.73826,34.572906,17.83115
2023-01-09 03:00:00,46.781982,77.98189,1663.9606,72.81644,45.22042,17.905422
2023-01-09 04:00:00,62.000008,85.01589,1528.2925,62.928505,40.85587,12.076485
2023-01-09 05:00:00,52.882477,92.479095,1490.0647,78.7382,44.895348,23.618927
2023-01-09 06:00:00,55.028183,79.41058,1418.5887,74.58772,40.20761,39.959988
2023-01-09 07:00:00,51.84993,64.30165,1130.8993,59.58461,44.520554,55.44532
2023-01-09 08:00:00,22.533554,76.04294,1207.6045,56.02266,54.35495,97.12333
2023-01-09 09:00:00,53.598824,70.79655,974.8196,45.930923,54.04986,74.77679
2023-01-09 10:00:00,36.17314,67.238144,658.1548,51.876175,55.38967,105.79052
2023-01-09 11:00:00,48.240402,64.39578,914.0093,28.618721,41.53943,166.25668
2023-01-09 12:00:00,50.330315,59.431755,740.374,27.867554,41.21655,128.9419
2023-01-09 13:00:00,42.73915,69.76548,629.8831,22.273754,41.711224,147.38069
2023-01-09 14:00:00,50.93196,79.44168,719.3484,37.463432,43.061565,167.5549
2023-01-09 15:00:00,58.122284,60.739,761.4139,45.029594,38.01516,123.474
2023-01-09 16:00:00,36.17482,53.865196,1066.743,37.09462,36.109386,99.27269
2023-01-09 17:00:00,48.23266,65.30863,915.5602,65.65914,34.56844,79.74894
2023-01-09 18:00:00,57.793686,69.48745,1205.3173,63.302757,48.389153,96.330154
2023-01-09 19:00:00,44.94777,66.62182,1760.2595,66.00378,27.294891,32.945812
2023-01-09 20:00:00,59.362442,84.99244,1689.4996,90.37921,40.91508,38.456318
2023-01-09 21:00:00,58.66169,64.98937,1570.2954,84.12781,33.73022,7.8680267
2023-01-09 22:00:00,55.456383,73.17963,1630.8705,78.82709,35.09052,3.3067055
2023-01-09 23:00:00,53.789467,80.453766,1785.0916,66.64646,51.677994,18.117329
2023-01-10 00:00:00,44.716454,88.39943,1390.5627,77.606064,33.493153,12.791485
2023-01-10 01:00:00,52.61032,68.48226,1607.2246,73.622574,38.815445,-8.36719
2023-01-10 02:00:00,63.97869,77.34074,1401.8481,70.685616,44.33925,5.4534435
2023-01-10 03:00:00,57.05126,87.71969,1519.3499,64.042015,42.65209,4.9897614
2023-01-10 04:00:00,60.128014,85.33423,1342.5487,67.642525,42.55649,2.9916477
2023-01-10 05:00:00,63.61035,92.61101,1191.1581,66.6347,39.23071,11.751362
2023-01-10 06:00:00,49.024506,84.498985,1104.4297,64.27644,49.55871,3.7585163
2023-01-10 07:00:00,59.16456,91.793304,1089.6917,67.15449,49.82258,38.533974
2023-01-10 08:00:00,54.026627,83.73461,1297.3833,46.099052,43.916206,68.67947
2023-01-10 09:00:00,51.5459,70.90122,895.5791,49.012444,60.157494,101.506584
2023-01-10 10:00:00,52.438538,64.45174,807.2721,28.699158,46.02333,133.62276
2023-01-10 11:00:00,37.246773,64.86458,913.23553,33.187504,49.76918,126.18625
2023-01-10 12:00:00,43.7479,67.48651,830.29364,25.789478,45.934975,115.0011
2023-01-10 13:00:00,48.90509,71.301926,682.68365,29.152401,47.898003,151.11568
2023-01-10 14:00:00,42.445267,62.584137,631.1096,28.29731,44.137894,169.3746
2023-01-10 15:00:00,53.1148,61.135834,728.75494,38.744087,39.739216,151.07771
2023-01-10 16:00:00,52.491737,74.3757,871.0741,52.813423,42.33524,145.57248
2023-01-10 17:00:00,47.2854,68.32755,1181.1315,54.510452,42.606277,96.6156
2023-01-10 18:00:00,54.391388,74.09743,1260.6699,66.75514,48.194046,73.76627
2023-01-10 19:00:00,57.190704,67.69811,1603.6565,85.31497,43.365154,40.627842
2023-01-10 20:00:00,60.13865,86.771866,1573.4401,73.82808,42.64745,3.6388607
2023-01-10 21:00:00,59.857277,74.603645,1663.4686,80.07705,49.26731,14.479576
2023-01-10 22:00:00,47.39422,77.29515,1752.0137,87.62489,49.074524,23.448227
2023-01-10 23:00:00,66.49309,75.081276,1711.5773,80.51461,45.57547,4.441313
2023-01-11 00:00:00,61.86386,77.503586,1424.012,81.279655,43.626,25.998802
2023-01-11 01:00:00,63.915665,84.401825,1550.5128,86.184135,45.809242,21.15813
2023-01-11 02:00:00,62.70276,84.52449,1652.0344,75.92879,48.262726,-1.8081226
2023-01-11 03:00:00,60.050934,82.17361,1531.6444,75.37336,45.53354,11.56439
2023-01-11 04:00:00,54.73693,87.580894,1467.4767,69.16569,46.63848,22.907284
2023-01-11 05:00:00,61.64743,81.619484,1616.1737,69.01081,44.218506,10.106968
2023-01-11 06:00:00,50.016174,81.96976,1697.7063,76.86669,49.328445,3.1534195
2023-01-11 07:00:00,54.206635,62.747597,1565.2119,59.867073,55.269836,43.099724
2023-01-11 08:00:00,52.375122,63.449936,1477.9219,65.40092,56.050995,52.042046
