t,y1,y2,y3,y4,y5,y6
2022-10-11 11:00:00,72.3,95.9,73.0,43.6,77.7,179.0
2022-10-11 12:00:00,71.8,95.4,69.9,38.7,72.2,219.0
2022-10-11 13:00:00,70.2,92.9,66.9,36.4,65.5,247.0
2022-10-11 14:00:00,69.7,91.9,62.5,37.6,60.7,234.0
2022-10-11 15:00:00,64.6,84.3,58.0,41.5,56.2,201.0
2022-10-11 16:00:00,56.6,72.9,59.1,52.7,51.9,153.0
2022-10-11 17:00:00,50.3,63.9,66.0,68.5,50.2,119.0
2022-10-11 18:00:00,50.7,64.6,77.4,89.1,49.6,82.0
2022-10-11 19:00:00,59.6,77.3,129.1,90.2153846153846,53.5,35.0
2022-10-11 20:00:00,63.5,82.9,146.7,91.33076923076922,55.6,32.0
2022-10-11 21:00:00,69.8,91.9,171.6,92.44615384615383,58.7,27.0
2022-10-11 22:00:00,75.2,99.6,196.5,93.56153846153846,61.8,22.0
2022-10-11 23:00:00,79.3,105.2,197.4,94.67692307692307,62.0,21.0
2022-10-12 00:00:00,82.6,110.1,190.3,95.79230769230767,61.2,21.0
2022-10-12 01:00:00,87.3,116.6,190.9,96.9076923076923,62.3,22.0
2022-10-12 02:00:00,95.0,127.6,215.8,98.02307692307691,66.8,21.666666666666668
2022-10-12 03:00:00,102.4,127.74,213.25,99.13846153846151,73.2,21.33333333333333
2022-10-12 04:00:00,100.2,127.88,210.7,100.25384615384615,80.2,21.0
2022-10-12 05:00:00,98.0,128.01999999999998,208.15,101.36923076923075,83.2,29.0
2022-10-12 06:00:00,95.8,128.16,205.6,102.48461538461538,85.2,41.0
2022-10-12 07:00:00,93.6,128.3,154.1,103.6,84.93333333333334,64.0
2022-10-12 08:00:00,81.7,112.2,134.0,89.4,84.66666666666667,83.0
2022-10-12 09:00:00,74.9,102.7,105.5,69.3,84.4,111.0
2022-10-12 10:00:00,70.8,96.8,73.1,47.1,75.0,142.0
2022-10-12 11:00:00,64.8,88.2,60.0,39.0,66.1,155.0
2022-10-12 12:00:00,60.7,82.2,52.0,34.9,56.0,164.0
2022-10-12 13:00:00,61.0,82.2,46.3,34.1,45.9,169.0
2022-10-12 14:00:00,58.4,78.0,39.4,34.7,43.1,169.0
2022-10-12 15:00:00,58.0,77.0,34.0,37.8,42.9,166.0
2022-10-12 16:00:00,57.7,76.6,53.7,52.6,44.6,149.0
2022-10-12 17:00:00,58.4,77.2,110.6,80.1,47.3,118.0
2022-10-12 18:00:00,73.4,98.0,190.2,116.7,51.3,77.0
2022-10-12 19:00:00,75.2,102.0,207.7,116.9,76.8,31.0
2022-10-12 20:00:00,76.8,104.5,202.36666666666667,117.1,82.2,30.0
2022-10-12 21:00:00,80.3,109.6,197.03333333333333,117.3,82.39090909090909,27.0
2022-10-12 22:00:00,89.4,122.4,191.7,117.5,82.58181818181819,25.0
2022-10-12 23:00:00,95.9,131.5,186.36666666666667,117.7,82.77272727272728,24.0
2022-10-13 00:00:00,101.7,126.9,181.03333333333333,112.9,82.96363636363637,23.0
2022-10-13 01:00:00,97.22857142857144,122.3,175.7,107.7,83.15454545454546,22.0
2022-10-13 02:00:00,92.75714285714284,117.7,170.36666666666665,104.8,83.34545454545454,22.75
2022-10-13 03:00:00,88.28571428571428,113.1,165.03333333333333,102.8,83.53636363636363,23.5
2022-10-13 04:00:00,83.81428571428572,108.5,159.7,100.2,83.72727272727272,24.25
2022-10-13 05:00:00,79.34285714285714,103.9,154.36666666666665,98.8,83.91818181818181,25.0
2022-10-13 06:00:00,74.87142857142857,99.3,149.03333333333333,97.7,84.10909090909091,32.0
2022-10-13 07:00:00,70.4,94.7,143.7,91.2,84.3,51.0
2022-10-13 08:00:00,61.8,82.9,123.6,78.5,78.2,75.0
2022-10-13 09:00:00,58.0,78.0,94.9,60.5,69.5,109.0
2022-10-13 10:00:00,58.8,79.4,63.5,40.9,59.4,149.0
2022-10-13 11:00:00,60.4,81.9,53.0,34.4,54.9,167.0
2022-10-13 12:00:00,59.3,80.8,48.4,31.9,51.8,180.0
2022-10-13 13:00:00,59.9,81.7,46.1,32.2,48.5,188.0
2022-10-13 14:00:00,59.9,81.2,43.2,32.6,46.1,186.0
2022-10-13 15:00:00,58.9,79.4,41.8,34.8,44.3,178.0
2022-10-13 16:00:00,57.6,77.2,51.3,48.7,43.4,157.0
2022-10-13 17:00:00,59.3,79.6,73.3,76.0,44.1,127.0
2022-10-13 18:00:00,65.1,87.3,104.1,112.8,45.9,89.0
2022-10-13 19:00:00,69.4,93.3,166.3,114.65,44.5,34.0
2022-10-13 20:00:00,70.8,95.2,159.5,116.5,48.5,35.0
2022-10-13 21:00:00,74.5,100.6,149.6,118.35,54.2,38.0
2022-10-13 22:00:00,74.8,100.8,134.3,120.2,59.7,41.0
2022-10-13 23:00:00,72.2,96.8,121.1,107.7,60.3,44.0
2022-10-14 00:00:00,68.4,91.2,106.4,93.2,59.2,48.0
2022-10-14 01:00:00,64.2,85.2,89.3,76.2,57.5,53.0
2022-10-14 02:00:00,59.9,78.8,79.0,66.5,56.4,56.0
2022-10-14 03:00:00,53.9,69.7,70.3,58.5,55.2,57.0
2022-10-14 04:00:00,51.0,65.4,65.3,52.7,54.6,58.0
2022-10-14 05:00:00,54.6,70.1,71.3,54.7,56.0,54.0
2022-10-14 06:00:00,51.7,65.9,82.7,60.5,58.3,48.0
2022-10-14 07:00:00,44.2,55.3,90.7,70.8,57.2,39.0
2022-10-14 08:00:00,40.6,50.0,82.7,64.7,57.3,51.0
2022-10-14 09:00:00,42.4,52.6,71.3,55.9,57.5,69.0
2022-10-14 10:00:00,46.0,57.7,58.7,45.8,57.0,97.0
2022-10-14 11:00:00,52.0,66.3,54.5,41.1,55.8,124.0
2022-10-14 12:00:00,58.1,75.1,52.6,37.8,54.0,155.0
2022-10-14 13:00:00,61.2,79.6,51.2,35.9,51.9,183.0
2022-10-14 14:00:00,61.6,79.8,48.3,35.1,50.6,188.0
2022-10-14 15:00:00,60.0,77.9,45.3,35.8,49.5,183.0
2022-10-14 16:00:00,57.1,73.7,49.0,44.9,49.4,163.0
2022-10-14 17:00:00,54.5,69.8,60.4,63.8,50.6,134.0
2022-10-14 18:00:00,57.8,74.6,77.2,89.3,53.0,95.0
2022-10-14 19:00:00,65.1,85.0,118.63333333333333,118.1,65.5,28.0
2022-10-14 20:00:00,58.2,75.1,160.06666666666666,120.7,67.5,28.0
2022-10-14 21:00:00,62.4,81.0,201.5,121.2,70.5,28.0
2022-10-14 22:00:00,61.9,80.5,148.6,121.7,73.5,29.0
2022-10-14 23:00:00,60.5,78.4,129.6,122.2,74.2,30.0
2022-10-15 00:00:00,58.3,75.3,119.9,116.1,74.3,32.0
2022-10-15 01:00:00,57.8,74.6,111.0,106.8,73.3,35.0
2022-10-15 02:00:00,55.4,71.0,103.8,99.2,71.3,38.0
2022-10-15 03:00:00,53.9,68.7,98.4,90.9,68.3,41.0
2022-10-15 04:00:00,53.8,68.5,94.2,81.9,65.7,44.0
2022-10-15 05:00:00,53.8,68.7,95.0,78.6,65.9,43.0
2022-10-15 06:00:00,50.4,63.9,98.3,77.1,67.2,42.0
2022-10-15 07:00:00,35.5,42.5,71.0,60.6,56.2,44.0
2022-10-15 08:00:00,35.5,42.6,67.7,56.6,55.3,57.0
2022-10-15 09:00:00,38.1,46.2,63.1,50.9,54.2,75.0
2022-10-15 10:00:00,42.9,52.9,57.6,43.9,52.5,104.0
2022-10-15 11:00:00,49.6,62.5,54.7,39.8,51.2,131.0
2022-10-15 12:00:00,55.4,70.9,52.3,36.2,49.9,161.0
2022-10-15 13:00:00,59.3,76.6,51.1,34.8,49.1,190.0
2022-10-15 14:00:00,63.5,82.6,50.8,36.0,49.8,199.0
2022-10-15 15:00:00,64.6,84.0,51.6,39.4,51.1,200.0
2022-10-15 16:00:00,64.5,84.0,59.4,51.1,54.0,187.0
2022-10-15 17:00:00,65.4,85.2,72.7,69.8,57.0,160.0
2022-10-15 18:00:00,66.0,86.1,90.9,94.3,60.7,121.0
2022-10-15 19:00:00,69.2,91.0,120.4,96.125,65.8,75.0
2022-10-15 20:00:00,74.7,98.5,148.4,97.95,68.6,53.0
2022-10-15 21:00:00,78.2,103.6,180.4,99.775,71.2,37.0
2022-10-15 22:00:00,83.6,111.3,216.7,101.6,77.5,22.0
2022-10-15 23:00:00,91.0,122.0,213.875,103.425,86.4,22.0
2022-10-16 00:00:00,98.9,133.4,211.05,105.25,86.26666666666667,22.0
2022-10-16 01:00:00,93.8,126.11428571428571,208.225,107.075,86.13333333333334,22.0
2022-10-16 02:00:00,88.7,118.82857142857144,205.4,108.9,86.0,23.25
2022-10-16 03:00:00,83.60000000000001,111.54285714285714,202.575,110.725,85.86666666666667,24.5
2022-10-16 04:00:00,78.5,104.25714285714288,199.75,112.55,85.73333333333333,25.75
2022-10-16 05:00:00,73.4,96.97142857142858,196.925,114.375,85.60000000000001,27.0
2022-10-16 06:00:00,68.30000000000001,89.68571428571428,194.1,116.2,85.46666666666667,37.0
2022-10-16 07:00:00,63.2,82.4,112.3,79.5,85.33333333333334,52.0
2022-10-16 08:00:00,55.2,71.0,99.6,70.8,85.2,71.0
2022-10-16 09:00:00,52.8,67.7,81.6,58.3,74.4,99.0
2022-10-16 10:00:00,55.4,71.3,61.9,44.4,61.9,135.0
2022-10-16 11:00:00,60.0,78.1,55.5,38.5,56.7,160.0
2022-10-16 12:00:00,63.2,82.6,53.0,34.9,53.2,184.0
2022-10-16 13:00:00,64.5,84.5,52.1,33.9,50.1,203.0
2022-10-16 14:00:00,64.4,84.3,47.0,34.3,47.8,202.0
2022-10-16 15:00:00,63.1,82.4,41.8,36.7,46.0,192.0
2022-10-16 16:00:00,60.5,78.8,57.2,51.6,47.3,165.0
2022-10-16 17:00:00,61.0,79.5,98.1,81.0,52.5,128.0
2022-10-16 18:00:00,71.5,94.5,156.4,120.3,60.4,80.0
2022-10-16 19:00:00,79.5,105.9,171.83333333333331,119.175,75.7,23.0
2022-10-16 20:00:00,72.5,96.1,187.26666666666668,118.05,75.9,22.0
2022-10-16 21:00:00,66.1,87.1,202.7,116.925,76.2,22.0
2022-10-16 22:00:00,62.6,81.9,161.7,115.8,78.5,21.0
2022-10-16 23:00:00,67.7,89.2,167.6,110.6,83.0,22.0
2022-10-17 00:00:00,74.4,98.7,191.9,108.4,82.75,23.0
2022-10-17 01:00:00,85.2,114.3,224.0,109.3,82.5,24.0
2022-10-17 02:00:00,93.6,126.2,217.5,115.2,82.25,23.0
2022-10-17 03:00:00,101.3,122.88,211.0,114.5,82.0,22.0
2022-10-17 04:00:00,96.525,119.56,204.5,113.8,81.75,24.0
2022-10-17 05:00:00,91.75,116.24,198.0,113.1,81.5,28.0
2022-10-17 06:00:00,86.975,112.92,191.5,112.4,81.25,35.0
2022-10-17 07:00:00,82.2,109.6,151.5,104.8,81.0,42.0
2022-10-17 08:00:00,69.4,91.5,131.8,91.3,80.75,61.0
2022-10-17 09:00:00,63.0,82.4,103.9,72.2,80.5,87.0
2022-10-17 10:00:00,60.6,79.1,72.6,50.6,68.5,121.0
2022-10-17 11:00:00,61.8,80.5,60.7,42.0,61.9,142.0
2022-10-17 12:00:00,62.8,82.2,54.2,36.7,56.3,160.0
2022-10-17 13:00:00,63.1,82.4,50.3,34.4,51.5,178.0
2022-10-17 14:00:00,66.8,87.8,49.7,35.4,51.1,185.0
2022-10-17 15:00:00,70.1,92.4,52.0,39.4,52.7,188.0
2022-10-17 16:00:00,68.8,90.8,60.1,50.5,54.5,178.0
2022-10-17 17:00:00,69.2,91.2,72.9,67.7,54.0,153.0
2022-10-17 18:00:00,71.6,94.5,89.8,89.9,53.1,117.0
2022-10-17 19:00:00,80.3,107.1,123.7,117.2,73.5,92.0
2022-10-17 20:00:00,78.9,105.0,138.0,120.5,78.6,75.0
2022-10-17 21:00:00,75.5,100.1,158.2,120.78333333333332,85.8,51.0
2022-10-17 22:00:00,78.2,104.1,177.9,121.06666666666666,85.7,26.0
2022-10-17 23:00:00,85.0,113.6,179.8,121.35,85.6,21.0
2022-10-18 00:00:00,90.3,121.3,175.4,121.63333333333334,85.5,23.0
2022-10-18 01:00:00,87.8,117.6,168.4,121.91666666666669,85.39999999999999,26.0
2022-10-18 02:00:00,87.8,117.6,165.5,122.2,85.3,25.0
2022-10-18 03:00:00,87.3,117.1,162.6,119.3,85.19999999999999,24.0
2022-10-18 04:00:00,88.2,118.0,157.2,114.0,85.1,25.0
2022-10-18 05:00:00,91.0,122.0,151.7,108.4,85.0,26.0
2022-10-18 06:00:00,90.5,121.5,145.3,101.8,84.89999999999999,28.0
2022-10-18 07:00:00,82.2,109.9,132.8,93.1,84.8,33.0
2022-10-18 08:00:00,75.1,99.6,126.1,89.9,84.69999999999999,40.0
2022-10-18 09:00:00,68.7,90.3,116.5,85.6,84.6,50.0
2022-10-18 10:00:00,66.3,86.8,105.9,81.2,78.0,61.0
2022-10-18 11:00:00,65.6,85.7,101.9,79.7,77.5,67.0
2022-10-18 12:00:00,65.1,85.0,99.8,79.2,78.8,72.0
2022-10-18 13:00:00,65.6,85.7,99.7,83.0,79.1,73.0
2022-10-18 14:00:00,67.8,88.9,99.7,91.9,76.0,67.0
2022-10-18 15:00:00,70.2,92.2,100.9,104.6,71.5,56.0
2022-10-18 16:00:00,68.0,88.9,112.8,117.6,64.7,43.0
2022-10-18 17:00:00,67.7,88.7,137.8,121.2,58.8,35.0
2022-10-18 18:00:00,69.7,91.2,171.6,121.8,52.3,29.0
2022-10-18 19:00:00,65.2,84.7,205.8,119.4,45.5,22.0
2022-10-18 20:00:00,62.1,80.3,213.4,114.8,42.5,21.666666666666668
2022-10-18 21:00:00,58.9,75.8,212.0,108.0,40.8,21.33333333333333
2022-10-18 22:00:00,57.6,73.8,204.2,100.0,41.4,21.0
2022-10-18 23:00:00,53.3,67.7,194.7,96.3,45.7,21.0
2022-10-19 00:00:00,56.3,72.0,181.3,93.8,52.3,21.375
2022-10-19 01:00:00,58.5,75.1,166.0,91.7,58.5,21.75
2022-10-19 02:00:00,65.9,85.4,161.2,92.4,58.5,22.125
2022-10-19 03:00:00,68.8,89.6,159.0,94.4,56.4,22.5
2022-10-19 04:00:00,59.8,77.0,152.0,93.6,52.5,22.875
2022-10-19 05:00:00,57.4,73.6,139.4,87.4,48.8,23.25
2022-10-19 06:00:00,51.8,65.5,123.2,78.3,44.4,23.625
2022-10-19 07:00:00,40.4,49.3,101.8,66.5,40.8,24.0
2022-10-19 08:00:00,37.6,45.3,87.5,59.0,42.1,32.0
2022-10-19 09:00:00,35.4,42.1,73.5,51.8,45.4,44.0
2022-10-19 10:00:00,37.5,45.1,57.8,44.4,47.7,56.0
2022-10-19 11:00:00,37.0,44.4,48.3,40.6,45.5,62.0
2022-10-19 12:00:00,35.7,42.5,40.5,38.3,41.5,65.0
2022-10-19 13:00:00,34.5,40.8,35.6,38.9,36.5,64.0
2022-10-19 14:00:00,35.0,41.6,34.0,43.9,33.6,56.0
2022-10-19 15:00:00,35.3,42.0,35.3,51.7,30.9,42.0
2022-10-19 16:00:00,32.0,37.3,53.9,60.9,29.6,28.0
2022-10-19 17:00:00,36.1,43.2,92.6,64.8,31.9,23.0
2022-10-19 18:00:00,41.4,50.6,145.2,67.5,36.0,21.0
2022-10-19 19:00:00,44.3,54.9,202.1,69.6,40.9,21.0
2022-10-19 20:00:00,47.6,59.6,218.1,68.3,41.6,21.0
2022-10-19 21:00:00,45.7,56.8,221.9,65.7,41.4,21.0
2022-10-19 22:00:00,50.2,63.2,215.01666666666665,68.7,45.0,21.0
2022-10-19 23:00:00,57.8,74.2,208.13333333333333,83.5,56.0,21.0
2022-10-20 00:00:00,70.1,91.7,201.25,104.4,70.8,21.0
2022-10-20 01:00:00,78.8,104.1,194.36666666666667,120.7,80.9,21.0
2022-10-20 02:00:00,79.0,104.5,187.48333333333332,112.8,72.0,21.0
2022-10-20 03:00:00,53.6,68.3,180.6,94.8,54.7,21.0
2022-10-20 04:00:00,44.3,54.9,97.9,74.1,36.6,21.0
2022-10-20 05:00:00,46.7,58.3,82.4,68.8,33.9,21.0
2022-10-20 06:00:00,48.3,60.5,87.5,67.2,35.9,21.0
2022-10-20 07:00:00,51.3,64.8,95.9,71.9,65.3,44.0
2022-10-20 08:00:00,45.9,57.1,85.7,64.0,61.5,58.0
2022-10-20 09:00:00,46.0,57.3,71.2,52.8,56.0,78.0
2022-10-20 10:00:00,48.0,60.2,54.3,41.0,48.8,96.0
2022-10-20 11:00:00,45.9,57.1,45.8,36.9,44.2,97.0
2022-10-20 12:00:00,45.3,56.3,39.2,35.4,39.9,91.0
2022-10-20 13:00:00,42.3,52.0,37.3,37.6,35.1,78.0
2022-10-20 14:00:00,38.5,46.5,35.8,44.6,31.4,63.0
2022-10-20 15:00:00,39.0,47.4,37.1,54.8,28.1,44.0
2022-10-20 16:00:00,36.0,43.2,71.3,66.3,28.5,24.0
2022-10-20 17:00:00,37.2,45.0,141.8,70.2,35.4,23.625
2022-10-20 18:00:00,41.1,50.6,155.12,72.0,46.2,23.25
2022-10-20 19:00:00,58.0,74.4,168.44,70.7,53.7,22.875
2022-10-20 20:00:00,48.4,60.9,181.76,69.5,51.4,22.5
2022-10-20 21:00:00,49.5,62.4,195.08,67.9,48.0,22.125
2022-10-20 22:00:00,47.0,58.8,208.4,66.0,43.5,21.75
2022-10-20 23:00:00,43.7,54.1,168.4,65.2,40.4,21.375
2022-10-21 00:00:00,42.5,52.4,128.6,64.8,37.2,21.0
2022-10-21 01:00:00,38.4,46.5,90.3,64.3,34.7,21.0
2022-10-21 02:00:00,36.2,43.3,81.4,64.2,34.7,21.0
2022-10-21 03:00:00,38.6,46.8,84.0,64.2,35.8,21.0
2022-10-21 04:00:00,43.3,53.4,88.5,63.6,37.9,21.0
2022-10-21 05:00:00,46.5,58.0,87.5,62.5,39.5,22.0
2022-10-21 06:00:00,42.4,52.1,86.2,61.0,41.5,25.0
2022-10-21 07:00:00,34.7,41.2,77.7,57.2,42.4,29.0
2022-10-21 08:00:00,34.1,40.3,71.5,54.2,43.5,35.0
2022-10-21 09:00:00,37.1,44.7,62.6,49.8,44.9,45.0
2022-10-21 10:00:00,37.1,44.6,52.4,45.1,45.5,54.0
2022-10-21 11:00:00,36.3,43.5,47.8,43.2,44.0,57.0
2022-10-21 12:00:00,36.0,43.1,44.5,42.2,41.3,58.0
2022-10-21 13:00:00,36.6,43.9,43.1,43.4,37.6,55.0
2022-10-21 14:00:00,34.3,40.7,39.8,47.4,34.8,49.0
2022-10-21 15:00:00,33.2,39.0,37.0,53.3,31.9,40.0
2022-10-21 16:00:00,32.4,37.9,54.9,60.2,30.4,30.0
2022-10-21 17:00:00,34.6,41.1,93.5,63.1,31.7,26.0
2022-10-21 18:00:00,43.0,53.2,147.9,65.0,34.7,23.0
2022-10-21 19:00:00,54.0,68.9,147.7,72.0,48.5,22.90909090909091
2022-10-21 20:00:00,57.4,73.7,147.5,71.9,54.2,22.81818181818182
2022-10-21 21:00:00,58.1,74.7,147.3,71.9,62.5,22.727272727272727
2022-10-21 22:00:00,73.3,96.4,147.1,72.8,73.4,22.63636363636364
2022-10-21 23:00:00,81.2,107.8,146.9,74.5,80.2,22.545454545454547
2022-10-22 00:00:00,89.6,119.7,146.7,77.0,79.36250000000001,22.454545454545453
2022-10-22 01:00:00,92.2,123.4,146.5,80.9,78.525,22.363636363636363
2022-10-22 02:00:00,93.3,125.0,146.3,84.6,77.6875,22.272727272727277
2022-10-22 03:00:00,96.4,129.2,146.1,88.7,76.85,22.18181818181818
2022-10-22 04:00:00,94.3,126.2,145.9,93.6,76.0125,22.09090909090909
2022-10-22 05:00:00,97.1,130.4,145.7,97.7,75.175,22.0
2022-10-22 06:00:00,90.8,121.3,145.5,101.8,74.3375,24.0
2022-10-22 07:00:00,53.4,68.0,145.3,86.0,73.5,31.0
2022-10-22 08:00:00,50.5,63.9,127.8,77.8,72.8,47.0
2022-10-22 09:00:00,48.5,60.9,102.8,66.2,71.7,69.0
2022-10-22 10:00:00,52.5,66.7,75.7,52.5,69.2,103.0
2022-10-22 11:00:00,61.3,79.4,67.2,45.4,65.9,135.0
2022-10-22 12:00:00,69.4,91.0,64.1,39.6,61.8,170.0
2022-10-22 13:00:00,72.3,95.2,62.7,37.4,56.9,199.0
2022-10-22 14:00:00,71.0,93.3,56.7,39.9,54.0,195.0
2022-10-22 15:00:00,68.4,89.8,50.6,45.9,51.7,178.0
2022-10-22 16:00:00,64.5,84.0,65.2,62.2,50.8,143.0
2022-10-22 17:00:00,61.1,79.3,103.0,86.9,52.2,107.0
2022-10-22 18:00:00,66.7,87.3,157.6,118.7,55.2,64.0
2022-10-22 19:00:00,96.4,129.7,162.85,118.45454545454544,56.16923076923077,56.833333333333336
2022-10-22 20:00:00,98.5,132.5,168.1,118.20909090909092,57.13846153846154,49.66666666666667
2022-10-22 21:00:00,105.2,128.24545454545455,173.35,117.96363636363635,58.10769230769231,42.5
2022-10-22 22:00:00,105.31666666666666,123.9909090909091,178.6,117.71818181818182,59.07692307692308,35.333333333333336
2022-10-22 23:00:00,105.43333333333334,119.73636363636363,183.85,117.47272727272728,60.04615384615385,28.16666666666667
2022-10-23 00:00:00,105.55,115.48181818181818,189.1,117.22727272727272,61.01538461538462,21.0
2022-10-23 01:00:00,105.66666666666669,111.22727272727272,194.35,116.98181818181818,61.98461538461538,21.0
2022-10-23 02:00:00,105.78333333333332,106.97272727272728,199.6,116.73636363636363,62.95384615384615,21.33333333333333
2022-10-23 03:00:00,105.9,102.71818181818182,204.85,116.49090909090908,63.92307692307692,21.666666666666668
2022-10-23 04:00:00,101.3,98.46363636363635,210.1,116.24545454545456,64.8923076923077,22.0
2022-10-23 05:00:00,100.6,94.20909090909092,215.35,116.0,65.86153846153846,27.0
2022-10-23 06:00:00,102.9,89.95454545454547,220.6,105.6,66.83076923076922,34.0
2022-10-23 07:00:00,65.8,85.7,142.6,93.9,67.8,66.0
2022-10-23 08:00:00,63.7,82.9,127.7,82.3,67.0,92.0
2022-10-23 09:00:00,65.2,85.0,106.6,65.9,66.0,130.0
2022-10-23 10:00:00,71.0,93.3,83.6,47.6,63.8,179.0
2022-10-23 11:00:00,80.1,106.1,75.9,39.8,61.2,215.0
2022-10-23 12:00:00,85.2,113.6,72.7,34.8,58.2,219.25
2022-10-23 13:00:00,84.3,112.2,72.3,35.4,54.8,223.5
2022-10-23 14:00:00,81.5,108.0,73.5,43.8,54.0,227.75
2022-10-23 15:00:00,77.6,102.7,76.9,57.3,54.0,232.0
2022-10-23 16:00:00,81.0,107.5,86.4,77.9,53.2,185.0
2022-10-23 17:00:00,76.6,101.3,99.2,95.6,51.0,148.0
2022-10-23 18:00:00,71.7,94.3,115.7,115.2,48.0,108.0
2022-10-23 19:00:00,64.2,83.1,167.3,115.17272727272729,46.8,25.0
2022-10-23 20:00:00,60.0,77.3,177.6,115.14545454545456,51.6,24.0
2022-10-23 21:00:00,60.7,78.3,192.2,115.11818181818182,58.5,23.0
2022-10-23 22:00:00,66.1,85.9,209.8,115.0909090909091,67.4,21.0
2022-10-23 23:00:00,70.4,91.9,219.2,115.06363636363636,73.3,23.55555555555556
2022-10-24 00:00:00,73.0,95.7,226.8,115.03636363636365,79.0,26.11111111111111
2022-10-24 01:00:00,83.1,110.1,227.56666666666663,115.00909090909092,83.3,28.666666666666668
2022-10-24 02:00:00,90.8,121.0,228.33333333333331,114.98181818181818,82.8,31.22222222222222
2022-10-24 03:00:00,90.1,120.1,229.1,114.95454545454544,80.0,33.77777777777778
2022-10-24 04:00:00,83.3,110.6,214.1,114.92727272727274,74.3,36.333333333333336
2022-10-24 05:00:00,78.7,103.8,187.2,114.9,67.6,38.888888888888886
2022-10-24 06:00:00,64.6,83.8,151.2,94.8,59.2,41.44444444444444
2022-10-24 07:00:00,57.5,73.7,141.0,85.4,84.8,44.0
2022-10-24 08:00:00,55.2,70.3,127.7,74.8,79.2,80.0
2022-10-24 09:00:00,61.7,79.6,108.8,59.9,71.1,130.0
2022-10-24 10:00:00,65.8,85.4,87.4,44.9,61.3,181.0
2022-10-24 11:00:00,64.7,84.0,78.9,41.8,56.4,190.0
2022-10-24 12:00:00,61.0,78.8,73.8,42.8,52.5,185.0
2022-10-24 13:00:00,64.0,83.1,70.3,47.3,48.8,172.0
2022-10-24 14:00:00,59.2,76.2,69.3,52.0,48.0,165.0
2022-10-24 15:00:00,60.2,77.4,70.2,58.4,48.4,155.0
2022-10-24 16:00:00,52.8,66.9,74.9,69.9,47.8,134.0
2022-10-24 17:00:00,47.6,59.5,81.6,83.1,44.5,107.0
2022-10-24 18:00:00,45.0,55.7,90.7,98.8,40.1,73.0
2022-10-24 19:00:00,54.0,68.8,151.7,98.26153846153846,42.6,25.0
2022-10-24 20:00:00,55.5,70.9,189.4,97.72307692307692,49.6,24.0
2022-10-24 21:00:00,60.5,77.9,186.0727272727273,97.18461538461538,59.7,22.0
2022-10-24 22:00:00,70.4,92.2,182.74545454545452,96.64615384615384,74.2,22.875
2022-10-24 23:00:00,79.4,105.0,179.41818181818184,96.1076923076923,85.4,23.75
2022-10-25 00:00:00,91.2,122.0,176.0909090909091,95.56923076923076,84.9625,24.625
2022-10-25 01:00:00,101.0,116.97142857142858,172.76363636363635,95.03076923076922,84.525,25.5
2022-10-25 02:00:00,95.26666666666668,111.94285714285714,169.43636363636364,94.49230769230768,84.0875,26.375
2022-10-25 03:00:00,89.53333333333333,106.91428571428573,166.1090909090909,93.95384615384616,83.65,27.25
2022-10-25 04:00:00,83.8,101.88571428571429,162.78181818181818,93.4153846153846,83.2125,28.125
2022-10-25 05:00:00,78.06666666666666,96.85714285714286,159.45454545454544,92.87692307692308,82.775,29.0
2022-10-25 06:00:00,72.33333333333333,91.82857142857142,156.12727272727273,92.33846153846152,82.3375,43.0
2022-10-25 07:00:00,66.6,86.8,152.8,91.8,81.9,65.0
2022-10-25 08:00:00,68.2,89.2,140.9,80.3,79.6,107.0
2022-10-25 09:00:00,75.2,99.4,123.9,64.0,76.3,166.0
2022-10-25 10:00:00,86.6,115.5,104.3,46.1,71.3,236.0
2022-10-25 11:00:00,92.9,124.8,95.7,39.0,67.2,234.83333333333331
2022-10-25 12:00:00,90.8,121.7,89.7,35.1,62.7,233.66666666666663
2022-10-25 13:00:00,89.2,119.4,84.7,35.6,57.4,232.5
2022-10-25 14:00:00,88.0,117.8,82.9,41.9,54.7,231.33333333333331
2022-10-25 15:00:00,86.1,115.0,82.9,52.2,52.6,230.16666666666663
2022-10-25 16:00:00,78.3,104.1,84.8,67.3,49.4,229.0
2022-10-25 17:00:00,71.3,93.8,87.1,79.0,45.2,182.0
2022-10-25 18:00:00,62.6,81.2,90.4,91.4,40.5,126.0
2022-10-25 19:00:00,71.2,93.6,136.3,97.575,42.1,66.0
2022-10-25 20:00:00,68.3,89.6,135.9,103.75,46.9,67.0
2022-10-25 21:00:00,67.5,88.2,135.5,109.925,53.7,69.0
2022-10-25 22:00:00,70.2,92.2,137.4,116.1,60.8,69.0
2022-10-25 23:00:00,78.2,103.4,141.5,116.0,62.5,65.0
2022-10-26 00:00:00,84.7,112.9,147.3,118.6,62.5,59.0
2022-10-26 01:00:00,88.9,118.7,158.4,117.68333333333332,62.5,51.0
2022-10-26 02:00:00,95.9,128.7,173.9,116.76666666666668,62.8,45.0
2022-10-26 03:00:00,103.1,124.52,192.9,115.85,63.1,38.0
2022-10-26 04:00:00,103.45,120.34,204.0,114.93333333333332,65.0,36.0
2022-10-26 05:00:00,103.8,116.16,190.6,114.01666666666668,68.5,42.0
2022-10-26 06:00:00,104.3,111.98,165.5,113.1,73.3,54.0
2022-10-26 07:00:00,81.0,107.8,162.7,114.7,86.4,37.0
